"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ecuador","ECU","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.446433544438583","0.448380514373397","0.448956237595743","0.448350711314474","0.446741773449274","0.444154826158198","0.440752349832809","0.436950908944363","0.432915233083896","0.428599556771385","0.42405148731928","0.419547913912785","0.415184767339698","0.410768116127607","0.40555140800951","0.399005901440959","0.391242937467009","0.38306821985335","0.375399142048273","0.368520545369632","0.362519534652066","0.35749338427945","0.353586337549348","0.350490957697538","0.347810009016725","0.345777055033112","0.344697829355671","0.34447882167757","0.345597178423568","0.350250201722058","0.359061697909425","0.372344678596542","0.389602537726139","0.409526315846084","0.431778587527481","0.455328479394918","0.479957775094977","0.504566718645578","0.52660382370425","0.54540749136533","0.56256052290211","0.581307612504353","0.603913508745098","0.62929116985506","0.654388051688321","0.676589566057274","0.695935956759761","0.714725769919282","0.738447041388367","0.766401003757949","0.794311386448845","0.81787544539631","0.837934220993676","0.860562962317488","0.885798318094977","0.912357578157027","0.938961698515088","0.96404861483177","1.00020692357476","1.05019026516132","1.08274531018889","1.1015047947539","1.13418259073514","1.1806144384177","1.23100209818905",
"Ecuador","ECU","Population ages 70-74, male (% of male population)","SP.POP.7074.MA.5Y","1.20818166627897","1.18566829734712","1.1636435791585","1.14177363197736","1.11957823156251","1.0971181406506","1.07444499872308","1.05164998876397","1.02983129912212","1.01036015466919","0.993541314605151","0.979429331470641","0.968284096638923","0.959084291439889","0.94975348821802","0.939917432123869","0.929265190408541","0.917739363137453","0.908062708170715","0.903374323268392","0.903401865184136","0.908372121311862","0.918720552860606","0.93008381851437","0.936370877751696","0.936736790652884","0.932798637839806","0.924852749564162","0.915983807091088","0.913383422804846","0.920732692023562","0.937241492173495","0.960382374836698","0.987554573332181","1.01729532169527","1.04694751597131","1.07632359862667","1.10557980868657","1.1336810773807","1.15985705268073","1.18417989073523","1.2079104129818","1.23227892963049","1.2574678351362","1.28328447437775","1.3098279217054","1.33692380666506","1.36405175054251","1.39183627704429","1.42197467612017","1.45495065836537","1.49013208040849","1.52850289681551","1.57153273679287","1.61727687198002","1.66282551300538","1.70581003130519","1.74765834324425","1.79865015387189","1.86460550789386","1.91006827510636","1.94014250413631","1.99533695372206","2.05805375054776","2.11141748874311",
"Ecuador","ECU","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","4.07379619224229","4.0061284260636","3.93559666461364","3.86477591881041","3.79629337794136","3.73063610564142","3.66826735248106","3.6102628484438","3.55607954782874","3.50433802675291","3.4557789050975","3.41020834662249","3.36670356755046","3.3277607360593","3.29483758053781","3.26596635146766","3.24161004293626","3.2248287970318","3.21381444013555","3.20226395424068","3.18828550492681","3.17298186237155","3.15618051961687","3.13923791745657","3.12544178702832","3.11730884706477","3.11673320337737","3.12464923943353","3.14010221424249","3.16841495703542","3.21531065040753","3.28167162229517","3.35991143093571","3.44557294962564","3.54126140716211","3.64203256686933","3.74586012289012","3.85176201859936","3.95390010421219","4.04858880783857","4.13802855222834","4.2281861101574","4.32307827344835","4.42290766165047","4.52654297493191","4.63061734146679","4.73393993126373","4.84059002132599","4.95893598919488","5.08712775346039","5.21850384826841","5.34494512989172","5.47146978231697","5.62341070695098","5.80434206538536","5.99221817178479","6.17432974296391","6.34944711031447","6.53400077192766","6.73630221872695","6.85257912641791","6.91530083340621","7.06790869816363","7.28678312278467","7.51670974756474",
"Ecuador","ECU","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.69019621976351","1.65317626039485","1.61540501974574","1.57884445007215","1.54583315336811","1.51675614927304","1.49162064534533","1.47080828801111","1.45288714332236","1.43560826633934","1.41928432365967","1.40333503645071","1.38639701886238","1.37150512834791","1.3629426171374","1.3600671879714","1.36337058558373","1.37423630276559","1.3870202342323","1.39278440723792","1.38971333824451","1.37889623902697","1.36010826048297","1.33826596793207","1.32139154415633","1.31258048194241","1.31107290328196","1.31704011954636","1.32867530900935","1.34466405993715","1.36609518399192","1.39342023555364","1.4232680568817","1.45340655550444","1.48404876609883","1.51374138025635","1.54231139191057","1.57039762204792","1.59793391121604","1.62477026409614","1.6515195534196","1.67800582802733","1.7037775692074","1.73056380692024","1.76163474553136","1.79680651863481","1.83426952046412","1.87483353257049","1.91892963938388","1.96458102414931","2.01033326475119","2.05454784624587","2.10017115719945","2.16145754503279","2.24230905964573","2.3261613885109","2.40599725605827","2.48139895792602","2.53913717271955","2.57861505249624","2.59642664424353","2.61072619908806","2.65141920621788","2.70894970362636","2.77256272169519",
"Ecuador","ECU","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.59990367572137","2.56430941206341","2.52602341436932","2.4904521614319","2.4660682871708","2.45238061509258","2.45016213108464","2.46116273636815","2.4747756773193","2.47537735177187","2.45997680663467","2.43024218581748","2.38567969756913","2.33551780337626","2.29420934906222","2.26675052979133","2.25074373744777","2.2460627770359","2.25010591198365","2.25768701288192","2.26630137469563","2.2768930978268","2.28958331978374","2.30328123743308","2.31663613894197","2.32959519139991","2.34324983245819","2.35793903160336","2.37315587971553","2.3893144456223","2.40763180771244","2.42766638096142","2.44749420946997","2.46891780504149","2.49678979521949","2.530752940194","2.56916432161472","2.61324531275456","2.66289665490776","2.71502386398367","2.76683555410249","2.81567655068041","2.86471812129534","2.9311320696148","3.02137548066936","3.11552143847408","3.2048113971579","3.29033916966221","3.35637771845276","3.39766071093806","3.43423274204635","3.4757926607597","3.51946772521636","3.56784375940815","3.62123021960649","3.67809282197973","3.73750331622791","3.79786951215813","3.85520045904748","3.91469083022478","3.97533630418535","4.04055129198396","4.11886858605432","4.20364841947538","4.29080767558922",
"Ecuador","ECU","Population ages 45-49, male (% of male population)","SP.POP.4549.MA.5Y","3.81913751546704","3.76793755577955","3.69224530510089","3.60628003547056","3.53245463611811","3.47861153215944","3.44131866737727","3.4206825921199","3.41272990419989","3.40960943096651","3.40757053564313","3.40806102928499","3.41163771396035","3.41700765820186","3.42233544436275","3.42682272255805","3.43125181611896","3.43618228081514","3.44129889732564","3.44625795532071","3.45225901301102","3.45882630737252","3.46505319648088","3.47431062136694","3.49186263416414","3.51866622683473","3.55333160249563","3.59690968823941","3.6485272002125","3.70264777830495","3.75457130782067","3.80078896495241","3.84628576932255","3.91371954837643","4.01070522517152","4.1112851480044","4.20537092460706","4.29505125297992","4.36042235407885","4.39517053567712","4.42434532801423","4.4602009690242","4.49736285518553","4.53596629678329","4.57727631499833","4.62227945866477","4.67071693499801","4.72211619052966","4.77519107966905","4.82888393697674","4.88423725333083","4.94123583768078","5.00022017405","5.06364264921924","5.13094332567488","5.19954410734374","5.26868950252791","5.33635943884796","5.39859203916579","5.45949778217355","5.52981101257865","5.60810699367125","5.68747869867382","5.76863196288702","5.8546829876354",
"Ecuador","ECU","Population ages 35-39, male (% of male population)","SP.POP.3539.MA.5Y","4.94086759561714","4.93626165160955","4.93437268854368","4.93301987384952","4.92945168780139","4.92253497849112","4.91368928288506","4.90414142562574","4.893675728671","4.88206683619393","4.87115971706046","4.86061068441951","4.84948440711532","4.84260589101155","4.84778297068865","4.86539209337936","4.892566397856","4.93082360597755","4.9796090334775","5.03289854125868","5.08564868519144","5.13333404886868","5.18151191171921","5.25929871718545","5.37522656133527","5.49640660744398","5.61130740421159","5.72182614461159","5.80060833251783","5.83668023908566","5.86088525793076","5.88777612465617","5.91340643415397","5.93958812349483","5.96597380754245","5.99344583731473","6.02119762706736","6.05000448858403","6.08158069473599","6.11549617942886","6.15142047832541","6.18965289647505","6.23017516689077","6.27322461104351","6.3180282122062","6.3635819775724","6.40906876738526","6.45364282762292","6.49527715641072","6.53300014250868","6.56971156128353","6.60747556484358","6.648266330245","6.69631214985207","6.7536511347069","6.82036039936512","6.89787534015024","6.98361670328074","7.07614053779584","7.17679657449977","7.27886903209258","7.3639171990786","7.41979999717623","7.45623748842785","7.48703978374385",
"Ecuador","ECU","Population ages 25-29, male (% of male population)","SP.POP.2529.MA.5Y","6.8777719167767","6.85826242095332","6.83561964252638","6.8159205574952","6.81017579781014","6.81896181288455","6.83849059966043","6.87131014636023","6.9168188742201","6.96696731922096","7.01413884465812","7.05287958412779","7.09194513649571","7.17023232489572","7.30006999797629","7.43600117978209","7.56151979122047","7.67962852830714","7.75562807746084","7.78004597728923","7.79717721062195","7.82714574143176","7.86062670666817","7.89908928232271","7.9419134696299","7.98933880030685","8.0412317797302","8.09616211460805","8.1504474619193","8.19788487333943","8.23640003710877","8.26279751518634","8.28180936193083","8.29549606204356","8.30194783928271","8.30464830341636","8.30253799009554","8.2957927005649","8.28792247122164","8.27926615072376","8.27035063125101","8.26550029685507","8.26787511284839","8.27874193227717","8.29757669283013","8.32494246571859","8.36061442438946","8.40121573075483","8.44366942449962","8.48889293034769","8.52397078812173","8.53401340594396","8.52207285028968","8.50092325759273","8.48395392193247","8.4863795238676","8.52324694717533","8.58777668669393","8.66092270303826","8.71031264766605","8.73241909447271","8.736819308267","8.71431312430569","8.67716447514127","8.63720574751165",
"Ecuador","ECU","Population ages 15-64 (% of total population)","SP.POP.1564.TO.ZS","51.503422756062","51.3697684469809","51.2605961164731","51.2294331814754","51.2880593438575","51.3688538174192","51.4407553715183","51.5174343129378","51.602032491623","51.6980039200122","51.8051992506726","51.9267270993992","52.0691192602152","52.2322820914237","52.4147358432682","52.6184418488785","52.8430747426004","53.08551328257","53.3477043605703","53.6343472260016","53.9468571471258","54.2790550989578","54.6284169139436","54.9962091722478","55.3694292601189","55.7505952404286","56.1448158694355","56.5443072321358","56.932834838748","57.2850154444723","57.5946470736675","57.8556518337205","58.0892080170154","58.3109846503681","58.5216075662425","58.7320476584538","58.9380980758575","59.1468222032243","59.3773361261517","59.6357770294516","59.903604681948","60.1681251358123","60.4322595504257","60.7047939489567","60.9962015846993","61.307936404762","61.6374729995954","61.9742946587262","62.2873884599545","62.5608556939791","62.8244552270906","63.0970415320431","63.3757966282722","63.6707396710756","63.9831015967478","64.3119900284178","64.6722079914688","65.0447019080708","65.4040358199557","65.732908693337","66.0443856227703","66.352985667233","66.6328553177793","66.9024275360687","67.200152298168",
"Ecuador","ECU","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","51.5870435019291","51.4511779718192","51.3407206754759","51.3077662342793","51.362163306107","51.4394475610796","51.5095853066713","51.5833824659389","51.6644240412884","51.7574259163369","51.8623719343431","51.9821259189931","52.1232668251829","52.2852332588521","52.4667364135176","52.671035694998","52.8981770000756","53.1439856289512","53.4099369235576","53.7012674490712","54.01926725282","54.3568031910391","54.7111434629576","55.083690546321","55.4612871405733","55.846717908787","56.2449540966213","56.6477483988006","57.0389178759023","57.3930050592044","57.7035919067342","57.964598668167","58.1976382493856","58.4181133428981","58.6267949834084","58.8353523675545","59.0402561710155","59.2487549382952","59.4797509672216","59.7390105385652","60.0070443260672","60.2707540758897","60.5328363832254","60.8018710708775","61.08780199306","61.392384182336","61.7141133960453","62.0430232318087","62.3484662755022","62.6144838361331","62.8698414919833","63.1327634050759","63.4002807066973","63.6820944436253","63.9801571424531","64.2934734273572","64.6370915847922","64.993412409067","65.3352432615022","65.6442075151278","65.9239373810581","66.19884851244","66.4521076913478","66.692824536966","66.961214094799",
"Ecuador","ECU","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","12.0888498640867","12.2740264956561","12.4401264486501","12.531520589712","12.5332449266345","12.5163453320301","12.5146460643681","12.5144320305407","12.5161229498601","12.5213005282715","12.5309556609865","12.5447699875771","12.5622903628904","12.5828779913874","12.605552073417","12.6294744768091","12.6532271357627","12.6745361056884","12.6916437901955","12.7022990028941","12.7022827155047","12.6891607128163","12.6615034196079","12.6164075332932","12.5534675936164","12.4790607354643","12.4007748762798","12.3216756280774","12.2437903549538","12.1678686701805","12.0952634016295","12.0301929668684","11.9696564610223","11.9176469280641","11.8811909914686","11.8352276668278","11.7577378247587","11.6541928362199","11.5367780228026","11.42143820029","11.3282399644496","11.2680514532264","11.2306216502803","11.1885562969546","11.1194809116359","11.0326735182773","10.942181039238","10.8426844906058","10.7366323192334","10.6303170301651","10.5151236247968","10.3793456552298","10.2342169759014","10.0956023453111","9.9604758874198","9.82646567384526","9.6968656908745","9.56968645817384","9.44567669145347","9.35239767814276","9.31029003307192","9.30471718266428","9.28069285201885","9.17336353390908","8.9797514248772",
